index,predicted,actual,output,time,total_accuracy
82,"[0.0, 0.0, 0.0, 1.0]","[0, 1, 0, 1]","tensor([[-3.9953, -0.3422, -0.5489,  1.9413]], device='cuda:0')",0.0,0.907215447789646
83,"[1.0, 0.0, 0.0, 1.0]","[1, 0, 0, 1]","tensor([[ 3.1441, -0.1724, -0.2689,  0.1017]], device='cuda:0')",0.0,0.907215447789646
84,"[1.0, 0.0, 1.0, 1.0]","[1, 0, 1, 1]","tensor([[207.6540, -16.1610,  35.5642,  46.8257]], device='cuda:0')",0.0,0.907215447789646
85,"[1.0, 1.0, 0.0, 1.0]","[1, 1, 0, 1]","tensor([[34.1129, 27.2774, -7.4560,  6.0180]], device='cuda:0')",0.0,0.907215447789646
86,"[1.0, 1.0, 1.0, 0.0]","[1, 1, 1, 0]","tensor([[158.7589,  25.6014,  26.6680, -11.7613]], device='cuda:0')",0.0,0.907215447789646
87,"[0.0, 1.0, 1.0, 1.0]","[0, 1, 1, 1]","tensor([[-27.2616,  14.1076,  43.2289,  50.2727]], device='cuda:0')",0.0,0.907215447789646
88,"[1.0, 0.0, 0.0, 0.0]","[1, 1, 1, 0]","tensor([[ 1.8404, -0.3267, -0.2146, -0.7504]], device='cuda:0')",0.0,0.907215447789646
89,"[1.0, 0.0, 1.0, 0.0]","[1, 0, 0, 0]","tensor([[ 1.7406, -0.1475,  0.1185, -0.8036]], device='cuda:0')",0.0,0.907215447789646
90,"[1.0, 1.0, 1.0, 1.0]","[1, 1, 1, 1]","tensor([[110.3909,  15.4343,  34.2948,  48.7737]], device='cuda:0')",0.0,0.907215447789646
91,"[1.0, 1.0, 0.0, 1.0]","[1, 1, 0, 1]","tensor([[114.0920,  18.6927, -28.3654,  16.7208]], device='cuda:0')",0.0,0.907215447789646
92,"[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]","tensor([[-3.6225, -0.3308, -0.2909, -0.5451]], device='cuda:0')",0.0,0.907215447789646
93,"[1.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0]","tensor([[229.5771,  -8.6297,  -9.1416,  -7.3068]], device='cuda:0')",0.0,0.907215447789646
94,"[1.0, 0.0, 0.0, 1.0]","[1, 1, 1, 1]","tensor([[ 1.0217, -0.2519, -0.0883,  0.5914]], device='cuda:0')",0.0,0.907215447789646
95,"[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]","tensor([[-3.6224, -0.3243, -0.3650, -0.4739]], device='cuda:0')",0.9999275207519531,0.907215447789646
96,"[1.0, 1.0, 1.0, 1.0]","[1, 1, 1, 1]","tensor([[148.2257,  16.4128,  10.3168,  14.1334]], device='cuda:0')",0.0,0.907215447789646
97,"[1.0, 0.0, 0.0, 0.0]","[1, 1, 1, 0]","tensor([[ 1.9127, -0.3684, -0.3442, -0.7176]], device='cuda:0')",0.0,0.907215447789646
98,"[1.0, 1.0, 1.0, 0.0]","[1, 1, 1, 0]","tensor([[141.8462,   4.2253,  50.8212, -12.7281]], device='cuda:0')",0.0,0.907215447789646
99,"[0.0, 0.0, 1.0, 1.0]","[0, 0, 1, 1]","tensor([[-10.1375,  -3.1688,  40.4721,   9.5053]], device='cuda:0')",0.0,0.907215447789646
