index,predicted,actual,output,time,total_accuracy
45,"[0.0, 1.0, 1.0, 1.0]","[0, 1, 1, 0]","tensor([[-5.1477, 13.1640, 14.5504,  0.2905]], device='cuda:0')",0.0,0.9081092145477728
46,"[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]","tensor([[-3.9393, -6.7275, -5.1134, -0.6040]], device='cuda:0')",0.99945068359375,0.9081092145477728
47,"[0.0, 0.0, 1.0, 0.0]","[0, 0, 1, 0]","tensor([[-4.5671, -6.9011, 20.4726, -1.6979]], device='cuda:0')",0.0,0.9081092145477728
48,"[0.0, 0.0, 0.0, 1.0]","[0, 0, 0, 1]","tensor([[-1.2996, -5.5881, -5.5583,  1.3208]], device='cuda:0')",1.0001659393310547,0.9081092145477728
49,"[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]","tensor([[-3.5166, -6.1700, -4.8071, -1.7345]], device='cuda:0')",0.0,0.9081092145477728
50,"[1.0, 0.0, 1.0, 1.0]","[1, 0, 1, 1]","tensor([[ 8.7932, -7.6288, 21.4643,  0.1883]], device='cuda:0')",0.0,0.9081092145477728
51,"[1.0, 0.0, 0.0, 1.0]","[1, 0, 0, 0]","tensor([[ 4.2980, -8.4457, -5.2266,  0.2049]], device='cuda:0')",0.0,0.9081092145477728
52,"[1.0, 0.0, 0.0, 1.0]","[1, 0, 0, 1]","tensor([[  4.8370, -13.0505,  -8.6286,   0.1215]], device='cuda:0')",0.0,0.9081092145477728
53,"[1.0, 1.0, 1.0, 0.0]","[1, 1, 1, 0]","tensor([[ 4.6093, 10.1468,  4.8535, -0.7191]], device='cuda:0')",0.9999275207519531,0.9081092145477728
54,"[1.0, 0.0, 1.0, 1.0]","[1, 0, 1, 0]","tensor([[ 9.8795, -8.1539, 16.7775,  0.3220]], device='cuda:0')",0.0,0.9081092145477728
55,"[1.0, 1.0, 1.0, 1.0]","[1, 1, 1, 1]","tensor([[5.0103, 1.4567, 9.6799, 0.3044]], device='cuda:0')",0.0,0.9081092145477728
56,"[0.0, 1.0, 0.0, 1.0]","[0, 1, 0, 1]","tensor([[-10.5047,   8.9892,  -8.4314,   1.6179]], device='cuda:0')",0.0,0.9081092145477728
57,"[0.0, 1.0, 0.0, 1.0]","[0, 1, 0, 1]","tensor([[-0.7137,  6.5737, -5.9782,  1.6659]], device='cuda:0')",0.0,0.9081092145477728
58,"[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 1]","tensor([[-4.0293, -6.3315, -5.1930, -0.4626]], device='cuda:0')",0.0,0.9081092145477728
59,"[1.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0]","tensor([[  5.8410, -12.4967,  -9.0773,  -2.1571]], device='cuda:0')",1.0159015655517578,0.9081092145477728
60,"[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]","tensor([[-3.8824, -6.3909, -4.6285, -1.4501]], device='cuda:0')",0.0,0.9081092145477728
61,"[0.0, 0.0, 1.0, 0.0]","[0, 0, 1, 0]","tensor([[-5.0933, -6.6368, 16.6584, -1.1634]], device='cuda:0')",0.9832382202148438,0.9081092145477728
62,"[1.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0]","tensor([[  5.6184, -12.6406,  -8.1831,  -3.1645]], device='cuda:0')",0.0,0.9081092145477728
63,"[0.0, 1.0, 1.0, 1.0]","[0, 1, 1, 0]","tensor([[-9.7633, 11.3544, 13.9475,  0.1710]], device='cuda:0')",0.99945068359375,0.9081092145477728
64,"[0.0, 1.0, 0.0, 0.0]","[0, 1, 0, 0]","tensor([[-10.2855,   8.3182,  -7.8277,  -0.0948]], device='cuda:0')",0.0,0.9081092145477728
65,"[1.0, 0.0, 1.0, 1.0]","[1, 0, 1, 0]","tensor([[ 9.0820, -8.2741, 17.6777,  0.1466]], device='cuda:0')",0.0,0.9081092145477728
66,"[0.0, 1.0, 0.0, 0.0]","[0, 1, 0, 0]","tensor([[-8.1688, 18.1137, -3.8481, -1.6566]], device='cuda:0')",0.0,0.9081092145477728
67,"[1.0, 1.0, 0.0, 1.0]","[1, 1, 0, 1]","tensor([[ 9.6121,  7.3867, -5.2466,  0.4583]], device='cuda:0')",0.0,0.9081092145477728
68,"[1.0, 0.0, 0.0, 1.0]","[1, 0, 0, 1]","tensor([[ 5.1182, -8.9945, -5.7292,  0.2558]], device='cuda:0')",0.0,0.9081092145477728
69,"[0.0, 0.0, 1.0, 0.0]","[0, 0, 1, 0]","tensor([[-6.4750, -1.1724,  9.9622, -0.3985]], device='cuda:0')",0.0,0.9081092145477728
70,"[0.0, 1.0, 0.0, 1.0]","[0, 1, 0, 0]","tensor([[-11.1905,  17.3352,  -7.6835,   0.4478]], device='cuda:0')",0.0,0.9081092145477728
71,"[0.0, 1.0, 0.0, 0.0]","[0, 1, 0, 0]","tensor([[-8.3001,  5.7208, -6.8358, -1.0909]], device='cuda:0')",0.0,0.9081092145477728
72,"[1.0, 1.0, 1.0, 1.0]","[1, 1, 1, 1]","tensor([[ 7.5254,  6.4036, 22.2212,  0.5162]], device='cuda:0')",1.0008811950683594,0.9081092145477728
73,"[1.0, 1.0, 1.0, 1.0]","[1, 1, 1, 0]","tensor([[ 7.4844,  5.7994, 22.1196,  0.4115]], device='cuda:0')",1.0046958923339844,0.9081092145477728
74,"[0.0, 0.0, 1.0, 1.0]","[0, 0, 1, 0]","tensor([[-4.9322, -3.4849, 15.5869,  1.4469]], device='cuda:0')",0.0,0.9081092145477728
75,"[1.0, 0.0, 0.0, 1.0]","[1, 0, 0, 0]","tensor([[ 2.8744, -5.0457, -4.1767,  1.0362]], device='cuda:0')",0.9939670562744141,0.9081092145477728
76,"[1.0, 1.0, 1.0, 0.0]","[1, 1, 1, 0]","tensor([[ 8.8027,  9.2722, 19.6552, -0.4763]], device='cuda:0')",0.0,0.9081092145477728
77,"[1.0, 1.0, 1.0, 0.0]","[1, 1, 1, 0]","tensor([[ 8.2106,  8.1810, 22.0407, -0.1776]], device='cuda:0')",0.9992122650146484,0.9081092145477728
78,"[0.0, 0.0, 1.0, 0.0]","[0, 0, 1, 0]","tensor([[-5.4177, -1.4314, 10.5599, -0.2690]], device='cuda:0')",0.0,0.9081092145477728
79,"[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]","tensor([[-3.7886, -6.0692, -4.5416, -1.5914]], device='cuda:0')",0.0,0.9081092145477728
80,"[1.0, 0.0, 0.0, 1.0]","[1, 0, 0, 1]","tensor([[ 4.3672, -7.3137, -5.7177,  0.8210]], device='cuda:0')",0.0,0.9081092145477728
81,"[0.0, 1.0, 0.0, 0.0]","[0, 1, 0, 0]","tensor([[-7.8065,  6.3161, -5.8728, -1.7873]], device='cuda:0')",0.0,0.9081092145477728
82,"[1.0, 1.0, 0.0, 1.0]","[0, 1, 0, 1]","tensor([[ 1.0010,  8.0050, -5.3065,  1.4455]], device='cuda:0')",0.0,0.9081092145477728
83,"[1.0, 0.0, 0.0, 1.0]","[1, 0, 0, 1]","tensor([[ 4.4357, -8.5353, -5.5012,  0.3557]], device='cuda:0')",0.0,0.9081092145477728
84,"[1.0, 0.0, 1.0, 0.0]","[1, 0, 1, 1]","tensor([[11.9244, -8.8419, 19.9377, -0.0336]], device='cuda:0')",1.0051727294921875,0.9081092145477728
85,"[1.0, 1.0, 0.0, 1.0]","[1, 1, 0, 1]","tensor([[10.9261,  8.6330, -3.9886,  0.3670]], device='cuda:0')",0.0,0.9081092145477728
86,"[1.0, 1.0, 1.0, 0.0]","[1, 1, 1, 0]","tensor([[ 7.1897,  9.3992, 22.7240, -0.1890]], device='cuda:0')",0.0,0.9081092145477728
87,"[0.0, 1.0, 1.0, 0.0]","[0, 1, 1, 1]","tensor([[-6.7539, 14.6204, 14.3905, -0.3215]], device='cuda:0')",0.0,0.9081092145477728
88,"[1.0, 1.0, 1.0, 0.0]","[1, 1, 1, 0]","tensor([[ 6.0887,  2.9491,  7.7525, -0.1437]], device='cuda:0')",0.0,0.9081092145477728
89,"[1.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0]","tensor([[  5.8246, -11.3085,  -6.3178,  -0.4182]], device='cuda:0')",0.0,0.9081092145477728
90,"[1.0, 1.0, 1.0, 0.0]","[1, 1, 1, 1]","tensor([[ 8.8365,  7.4491, 23.0932, -0.0787]], device='cuda:0')",0.0,0.9081092145477728
91,"[1.0, 1.0, 0.0, 1.0]","[1, 1, 0, 1]","tensor([[10.3534,  6.1657, -4.1485,  0.0770]], device='cuda:0')",0.9844303131103516,0.9081092145477728
92,"[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]","tensor([[-3.7584, -5.8777, -4.9527, -1.5851]], device='cuda:0')",0.0,0.9081092145477728
93,"[1.0, 0.0, 0.0, 0.0]","[1, 0, 0, 0]","tensor([[  5.5326, -12.7360,  -8.8082,  -2.9212]], device='cuda:0')",0.9984970092773438,0.9081092145477728
94,"[1.0, 1.0, 1.0, 0.0]","[1, 1, 1, 1]","tensor([[ 5.4184,  1.2827, 10.0426, -0.1035]], device='cuda:0')",0.0,0.9081092145477728
95,"[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]","tensor([[-4.4282, -6.2462, -4.4571, -1.0069]], device='cuda:0')",0.0,0.9081092145477728
96,"[1.0, 1.0, 1.0, 1.0]","[1, 1, 1, 1]","tensor([[ 9.5688,  8.0830, 21.2987,  0.1420]], device='cuda:0')",0.0,0.9081092145477728
97,"[1.0, 1.0, 1.0, 0.0]","[1, 1, 1, 0]","tensor([[ 4.9101,  6.4304,  6.4685, -0.2827]], device='cuda:0')",0.0,0.9081092145477728
98,"[1.0, 1.0, 1.0, 0.0]","[1, 1, 1, 0]","tensor([[ 9.0311,  6.1715, 22.7840, -0.2536]], device='cuda:0')",0.0,0.9081092145477728
99,"[0.0, 0.0, 1.0, 1.0]","[0, 0, 1, 1]","tensor([[-7.0914, -5.4016, 15.0658,  1.6008]], device='cuda:0')",0.0,0.9081092145477728
